rank, msg_num, payload_size, timestamp
0, 63, 131072, 1550720417.901294
0, 64, 131072, 1550720417.944871
0, 65, 131072, 1550720417.988542
0, 66, 131072, 1550720418.031938
0, 67, 131072, 1550720418.075330
0, 68, 131072, 1550720418.118765
0, 69, 131072, 1550720418.162155
0, 70, 131072, 1550720418.205644
0, 71, 131072, 1550720418.249226
0, 72, 131072, 1550720418.292607
0, 73, 131072, 1550720418.335972
0, 74, 131072, 1550720418.379503
0, 75, 131072, 1550720418.423012
0, 76, 131072, 1550720418.466508
0, 77, 131072, 1550720418.510017
0, 78, 131072, 1550720418.553449
0, 79, 131072, 1550720418.597006
0, 80, 131072, 1550720418.640509
0, 81, 131072, 1550720418.683973
0, 82, 131072, 1550720418.727470
0, 83, 131072, 1550720418.771132
0, 84, 131072, 1550720418.814503
0, 85, 131072, 1550720418.857867
0, 86, 131072, 1550720418.901376
0, 87, 131072, 1550720418.944882
0, 88, 131072, 1550720418.988350
0, 89, 131072, 1550720419.031870
0, 90, 131072, 1550720419.075545
0, 91, 131072, 1550720419.118999
0, 92, 131072, 1550720419.162494
0, 93, 131072, 1550720419.206022
0, 94, 131072, 1550720419.249441
0, 95, 131072, 1550720419.292882
0, 96, 131072, 1550720419.336364
0, 97, 131072, 1550720419.379845
0, 98, 131072, 1550720419.423522
0, 99, 131072, 1550720419.466971
0, 0, 262144, 1550720419.524040
0, 1, 262144, 1550720419.580881
0, 2, 262144, 1550720419.637731
0, 3, 262144, 1550720419.694473
0, 4, 262144, 1550720419.751153
0, 5, 262144, 1550720419.807843
0, 6, 262144, 1550720419.864745
0, 7, 262144, 1550720419.921740
0, 8, 262144, 1550720419.978421
0, 9, 262144, 1550720420.035086
0, 10, 262144, 1550720420.091764
0, 11, 262144, 1550720420.148369
0, 12, 262144, 1550720420.205114
0, 13, 262144, 1550720420.262451
0, 14, 262144, 1550720420.319187
0, 15, 262144, 1550720420.376001
0, 16, 262144, 1550720420.432683
0, 17, 262144, 1550720420.489370
0, 18, 262144, 1550720420.546076
